OGLE-SMC-CEP-0121,F,30:09.0,-73:24:11.8,17.24,1.2230924,0.0000015,SMC713.14.150,
OGLE-SMC-CEP-0122,F,30:11.9,-73:44:07.0,17.301,1.1576001,0.000001,SMC713.06.144,
OGLE-SMC-CEP-0123,F,30:16.2,-73:25:11.5,16.453,1.6000006,0.0000013,SMC713.14.132,
OGLE-SMC-CEP-0124,12,30:19.4,-74:29:39.1,17.611,0.6215079,0.0000008,SMC714.11.3290,
OGLE-SMC-CEP-0125,1,30:24.6,-73:43:23.8,16.28,1.8516439,0.0000089,SMC713.06.63,
OGLE-SMC-CEP-0126,F,30:27.6,-73:27:26.2,17.211,1.3659716,0.0000006,SMC713.06.2767D,
OGLE-SMC-CEP-0127,F,30:34.9,-72:59:09.9,17.015,1.2940584,0.0000015,SMC713.23.5361,
OGLE-SMC-CEP-0128,1,30:38.1,-73:50:02.0,16.588,1.2538519,0.0000015,SMC714.28.7357,
OGLE-SMC-CEP-0129,F,30:44.3,-73:28:10.3,16.315,2.4424932,0.0000036,SMC713.06.7132,
OGLE-SMC-CEP-0130,12,30:44.8,-73:14:20.3,17.376,0.7007341,0.0000017,SMC713.14.6848,
OGLE-SMC-CEP-0131,F,30:45.3,-74:00:53.1,17.13,1.3882425,0.0000011,SMC714.28.138,
OGLE-SMC-CEP-0132,F,30:46.6,-73:37:53.3,14.912,6.6629545,0.000024,SMC713.06.42,
OGLE-SMC-CEP-0133,1,31:06.4,-73:55:17.2,15.625,2.500476,0.0000127,SMC714.28.41,
OGLE-SMC-CEP-0134,F,31:10.9,-73:05:29.9,16.272,2.329027,0.0000216,SMC713.23.46,
OGLE-SMC-CEP-0135,F,31:13.3,-73:29:01.2,16.969,1.7030774,0.0000027,SMC713.05.8731,
OGLE-SMC-CEP-0136,1,31:17.0,-74:14:49.0,17.514,0.6196538,0.0000011,SMC714.20.418,
OGLE-SMC-CEP-0137,1,31:18.2,-72:47:14.4,15.819,2.0538669,0.0000057,SMC707.08.34,
OGLE-SMC-CEP-0138,F,31:28.3,-72:45:19.5,17.165,1.0993577,0.0000018,SMC713.30.247,
OGLE-SMC-CEP-0139,F,31:34.5,-72:52:26.0,16.884,1.5102873,0.0000039,SMC713.22.6752,
OGLE-SMC-CEP-0140,1,31:35.0,-73:52:42.8,16.372,1.1956673,0.0000015,SMC714.28.7336,
OGLE-SMC-CEP-0141,F,31:35.6,-73:52:55.9,16.833,1.5537377,0.0000029,SMC714.28.7412,
OGLE-SMC-CEP-0142,1,31:35.7,-73:35:55.5,16.305,1.3615503,0.0000031,SMC713.05.8523,
OGLE-SMC-CEP-0143,F,31:39.7,-72:40:34.7,16.844,1.4806144,0.0000016,SMC713.30.165,
OGLE-SMC-CEP-0144,2,31:42.7,-74:26:52.9,16.955,0.6981407,0.0000033,SMC714.11.3232,
OGLE-SMC-CEP-0145,F,31:54.4,-72:56:24.8,16.382,2.1737389,0.000002,SMC713.22.6710,
OGLE-SMC-CEP-0146,F,31:57.8,-73:37:33.0,16.569,1.8534738,0.0000017,SMC713.05.285,
OGLE-SMC-CEP-0147,1,32:00.1,-73:54:37.1,17.037,0.8427753,0.0000021,SMC714.27.237,
OGLE-SMC-CEP-0148,F,32:06.1,-73:45:18.8,16.703,2.1761677,0.0000064,SMC713.05.132,
OGLE-SMC-CEP-0149,1,32:10.0,-73:05:40.0,17.229,0.7729314,0.0000008,SMC713.22.159,
OGLE-SMC-CEP-0150,1,32:14.5,-73:56:58.4,15.435,2.8640083,0.0000169,SMC714.27.47,
OGLE-SMC-CEP-0151,1,32:14.8,-73:59:03.9,16.311,1.5328411,0.0000042,SMC714.27.86,
OGLE-SMC-CEP-0152,F,32:54.9,-73:49:19.1,13.401,15.8377104,0.000163,SMC714.27.8242,
OGLE-SMC-CEP-0153,1,32:59.4,-73:24:51.2,16.813,1.077177,0.000002,SMC713.13.148,
OGLE-SMC-CEP-0154,1,33:05.6,-73:32:23.4,16.21,1.682174,0.0000062,SMC713.05.8548,
OGLE-SMC-CEP-0155,F,33:05.8,-72:55:23.6,16.634,1.6340158,0.0000016,SMC713.22.6722,
OGLE-SMC-CEP-0156,1,33:08.1,-74:16:44.3,16.293,1.6376934,0.0000038,SMC714.19.62,
OGLE-SMC-CEP-0157,F,33:08.5,-73:52:04.8,15.675,3.5425624,0.0000038,SMC714.27.8258,
OGLE-SMC-CEP-0158,F,33:14.6,-73:12:01.3,17.041,1.3845387,0.0000022,SMC713.13.7804,
OGLE-SMC-CEP-0159,1,33:16.2,-73:24:05.5,17.399,0.7573494,0.0000037,SMC713.13.388,
OGLE-SMC-CEP-0160,2,33:17.0,-72:54:45.6,16.959,0.6073034,0.0000045,SMC713.22.6730,
OGLE-SMC-CEP-0161,1,33:17.8,-72:44:36.0,17.574,0.5333528,0.0000032,SMC713.30.260,uncertain
